"Entity","Label","Type","Class"
"yes","CHILD_UNDER18","text","Disparity Indicators (DI)"
"n","CHILD_UNDER18","text","Disparity Indicators (DI)"
"nr","CHILD_UNDER18","text","Disparity Indicators (DI)"
"ur","CHILD_UNDER18","text","Disparity Indicators (DI)"
"nr","DENV_RISK","text","Risk Perception (RP)"
"low","DENV_RISK","text","Risk Perception (RP)"
"high","DENV_RISK","text","Risk Perception (RP)"
"h","DENV_RISK","text","Risk Perception (RP)"
"none","DENV_RISK","text","Risk Perception (RP)"
"l","DENV_RISK","text","Risk Perception (RP)"
"nose","DENV_RISK","text","Risk Perception (RP)"
"nnne","DENV_RISK","text","Risk Perception (RP)"
"kone","DENV_RISK","text","Risk Perception (RP)"
"none dx","DENV_RISK","text","Risk Perception (RP)"
"done","DENV_RISK","text","Risk Perception (RP)"
"ntne","DENV_RISK","text","Risk Perception (RP)"
"no","VAX_DENV_RECOMMENDED","text","Risk Indicator (RI)"
"yes","VAX_DENV_RECOMMENDED","text","Risk Indicator (RI)"
"n","VAX_DENV_RECOMMENDED","text","Risk Indicator (RI)"
"y","VAX_DENV_RECOMMENDED","text","Risk Indicator (RI)"
"nr","VAX_DENV_RECOMMENDED","text","Risk Indicator (RI)"
"unk","VAX_DENV_RECOMMENDED","text","Risk Indicator (RI)"
"no","VAX_DENV_CHILDREN","text","Preventive Behaviors (PB)"
"n","VAX_DENV_CHILDREN","text","Preventive Behaviors (PB)"
"yes","VAX_DENV_CHILDREN","text","Preventive Behaviors (PB)"
"yes","VAX_DENV_WOULD_VAX","text","Preventive Behaviors (PB)"
"no","VAX_DENV_WOULD_VAX","text","Preventive Behaviors (PB)"
"unk","VAX_DENV_WOULD_VAX","text","Preventive Behaviors (PB)"
"y","VAX_DENV_WOULD_VAX","text","Preventive Behaviors (PB)"
"nr","VAX_DENV_WOULD_VAX","text","Preventive Behaviors (PB)"
"n","VAX_DENV_WOULD_VAX","text","Preventive Behaviors (PB)"
"ur","VAX_DENV_WOULD_VAX","text","Preventive Behaviors (PB)"
"u","VAX_DENV_WOULD_VAX","text","Preventive Behaviors (PB)"
"yes","WORRY_COVID19","text","Risk Perception (RP)"
"y","WORRY_COVID19","text","Risk Perception (RP)"
"no","WORRY_COVID19","text","Risk Perception (RP)"
"ny","WORRY_COVID19","text","Risk Perception (RP)"
"nr","WORRY_COVID19","text","Risk Perception (RP)"
"unk","WORRY_COVID19","text","Risk Perception (RP)"
"nc","WORRY_COVID19","text","Risk Perception (RP)"
"n","WORRY_COVID19","text","Risk Perception (RP)"
"u","WORRY_COVID19","text","Risk Perception (RP)"
"nn","WORRY_COVID19","text","Risk Perception (RP)"
"none","COVID19_RISK","text","Risk Perception (RP)"
"high","COVID19_RISK","text","Risk Perception (RP)"
"low","COVID19_RISK","text","Risk Perception (RP)"
"nr","COVID19_RISK","text","Risk Perception (RP)"
"h","COVID19_RISK","text","Risk Perception (RP)"
"l","COVID19_RISK","text","Risk Perception (RP)"
"done","COVID19_RISK","text","Risk Perception (RP)"
"nooe","COVID19_RISK","text","Risk Perception (RP)"
"nope","COVID19_RISK","text","Risk Perception (RP)"
"no","COVID19_RISK","text","Risk Perception (RP)"
"l","COVID19_RISK_CHILDREN","text","Risk Perception (RP)"
"high","COVID19_RISK_CHILDREN","text","Risk Perception (RP)"
"low","COVID19_RISK_CHILDREN","text","Risk Perception (RP)"
"h","COVID19_RISK_CHILDREN","text","Risk Perception (RP)"
"none","COVID19_RISK_CHILDREN","text","Risk Perception (RP)"
"none dx","COVID19_RISK_CHILDREN","text","Risk Perception (RP)"
"nr","COVID19_RISK_CHILDREN","text","Risk Perception (RP)"
"none vax","COVID19_RISK_CHILDREN","text","Risk Perception (RP)"
"never","PHQ1","text","Clinical History (CH)"
"most days","PHQ1","text","Clinical History (CH)"
"sometimes","PHQ1","text","Clinical History (CH)"
"m days","PHQ1","text","Clinical History (CH)"
"more than half","PHQ1","text","Clinical History (CH)"
"neier","PHQ1","text","Clinical History (CH)"
"stmetimes","PHQ1","text","Clinical History (CH)"
"nnver","PHQ1","text","Clinical History (CH)"
"jever","PHQ1","text","Clinical History (CH)"
"ndver","PHQ1","text","Clinical History (CH)"
"neyer","PHQ1","text","Clinical History (CH)"
"yever","PHQ1","text","Clinical History (CH)"
"neser","PHQ1","text","Clinical History (CH)"
"bever","PHQ1","text","Clinical History (CH)"
"sohetimes","PHQ1","text","Clinical History (CH)"
"sometimei","PHQ1","text","Clinical History (CH)"
"nr","PHQ1","text","Clinical History (CH)"
"morg than half","PHQ1","text","Clinical History (CH)"
"nfver","PHQ1","text","Clinical History (CH)"
"nevor","PHQ1","text","Clinical History (CH)"
"oever","PHQ1","text","Clinical History (CH)"
"morj than half","PHQ1","text","Clinical History (CH)"
"neler","PHQ1","text","Clinical History (CH)"
"somettmes","PHQ1","text","Clinical History (CH)"
"nevem","PHQ1","text","Clinical History (CH)"
"sometimec","PHQ1","text","Clinical History (CH)"
"nbver","PHQ1","text","Clinical History (CH)"
"nyver","PHQ1","text","Clinical History (CH)"
"sofetimes","PHQ1","text","Clinical History (CH)"
"sometimzs","PHQ1","text","Clinical History (CH)"
"nener","PHQ1","text","Clinical History (CH)"
"uometimes","PHQ1","text","Clinical History (CH)"
"sometfmes","PHQ1","text","Clinical History (CH)"
"sometrmes","PHQ1","text","Clinical History (CH)"
"neveo","PHQ1","text","Clinical History (CH)"
"most d","PHQ1","text","Clinical History (CH)"
"souetimes","PHQ1","text","Clinical History (CH)"
"sometimrs","PHQ1","text","Clinical History (CH)"
"rever","PHQ1","text","Clinical History (CH)"
"moje than half","PHQ1","text","Clinical History (CH)"
"nevlr","PHQ1","text","Clinical History (CH)"
"vever","PHQ1","text","Clinical History (CH)"
"eometimes","PHQ1","text","Clinical History (CH)"
"sometioes","PHQ1","text","Clinical History (CH)"
"oometimes","PHQ1","text","Clinical History (CH)"
"more than h","PHQ1","text","Clinical History (CH)"
"nevyr","PHQ1","text","Clinical History (CH)"
"somytimes","PHQ1","text","Clinical History (CH)"
"niver","PHQ1","text","Clinical History (CH)"
"nevzr","PHQ1","text","Clinical History (CH)"
"neher","PHQ1","text","Clinical History (CH)"
"nevir","PHQ1","text","Clinical History (CH)"
"uever","PHQ1","text","Clinical History (CH)"
"nevxr","PHQ1","text","Clinical History (CH)"
"kever","PHQ1","text","Clinical History (CH)"
"nevar","PHQ1","text","Clinical History (CH)"
"sometumes","PHQ1","text","Clinical History (CH)"
"sometihes","PHQ1","text","Clinical History (CH)"
"newer","PHQ1","text","Clinical History (CH)"
"sometcmes","PHQ1","text","Clinical History (CH)"
"nhver","PHQ1","text","Clinical History (CH)"
"nkver","PHQ1","text","Clinical History (CH)"
"sometemes","PHQ1","text","Clinical History (CH)"
"ngver","PHQ1","text","Clinical History (CH)"
"npver","PHQ1","text","Clinical History (CH)"
"nevtr","PHQ1","text","Clinical History (CH)"
"nevsr","PHQ1","text","Clinical History (CH)"
"soletimes","PHQ1","text","Clinical History (CH)"
"nlver","PHQ1","text","Clinical History (CH)"
"neter","PHQ1","text","Clinical History (CH)"
"sometiqes","PHQ1","text","Clinical History (CH)"
"somefimes","PHQ1","text","Clinical History (CH)"
"dever","PHQ1","text","Clinical History (CH)"
"fever","PHQ1","text","Clinical History (CH)"
"neder","PHQ1","text","Clinical History (CH)"
"er","PHQ1","text","Clinical History (CH)"
"nefer","PHQ1","text","Clinical History (CH)"
"sever","PHQ1","text","Clinical History (CH)"
"somerimes","PHQ1","text","Clinical History (CH)"
"scmetimes","PHQ1","text","Clinical History (CH)"
"nevjr","PHQ1","text","Clinical History (CH)"
"nevef","PHQ1","text","Clinical History (CH)"
"never","PHQ2","text","Clinical History (CH)"
"most days","PHQ2","text","Clinical History (CH)"
"sometimes","PHQ2","text","Clinical History (CH)"
"neeer","PHQ2","text","Clinical History (CH)"
"more than half","PHQ2","text","Clinical History (CH)"
"sometomes","PHQ2","text","Clinical History (CH)"
"nevev","PHQ2","text","Clinical History (CH)"
"someiimes","PHQ2","text","Clinical History (CH)"
"sometimey","PHQ2","text","Clinical History (CH)"
"nwver","PHQ2","text","Clinical History (CH)"
"ntver","PHQ2","text","Clinical History (CH)"
"nevcr","PHQ2","text","Clinical History (CH)"
"svmetimes","PHQ2","text","Clinical History (CH)"
"neser","PHQ2","text","Clinical History (CH)"
"someaimes","PHQ2","text","Clinical History (CH)"
"nener","PHQ2","text","Clinical History (CH)"
"njver","PHQ2","text","Clinical History (CH)"
"nevbr","PHQ2","text","Clinical History (CH)"
"nevqr","PHQ2","text","Clinical History (CH)"
"nevvr","PHQ2","text","Clinical History (CH)"
"nevey","PHQ2","text","Clinical History (CH)"
"nevee","PHQ2","text","Clinical History (CH)"
"tever","PHQ2","text","Clinical History (CH)"
"nr","PHQ2","text","Clinical History (CH)"
"nevir","PHQ2","text","Clinical History (CH)"
"cever","PHQ2","text","Clinical History (CH)"
"nevyr","PHQ2","text","Clinical History (CH)"
"nvver","PHQ2","text","Clinical History (CH)"
"neveo","PHQ2","text","Clinical History (CH)"
"sometimem","PHQ2","text","Clinical History (CH)"
"neder","PHQ2","text","Clinical History (CH)"
"lever","PHQ2","text","Clinical History (CH)"
"neveu","PHQ2","text","Clinical History (CH)"
"nhver","PHQ2","text","Clinical History (CH)"
"sometimeq","PHQ2","text","Clinical History (CH)"
"uore than half","PHQ2","text","Clinical History (CH)"
"neqer","PHQ2","text","Clinical History (CH)"
"sometimea","PHQ2","text","Clinical History (CH)"
"gever","PHQ2","text","Clinical History (CH)"
"pever","PHQ2","text","Clinical History (CH)"
"nevef","PHQ2","text","Clinical History (CH)"
"nevkr","PHQ2","text","Clinical History (CH)"
"ncver","PHQ2","text","Clinical History (CH)"
"vever","PHQ2","text","Clinical History (CH)"
"sometlmes","PHQ2","text","Clinical History (CH)"
"nevel","PHQ2","text","Clinical History (CH)"
"neoer","PHQ2","text","Clinical History (CH)"
"nefer","PHQ2","text","Clinical History (CH)"
"mever","PHQ2","text","Clinical History (CH)"
"nevem","PHQ2","text","Clinical History (CH)"
"nbver","PHQ2","text","Clinical History (CH)"
"npver","PHQ2","text","Clinical History (CH)"
"sosetimes","PHQ2","text","Clinical History (CH)"
"somitimes","PHQ2","text","Clinical History (CH)"
"sometimms","PHQ2","text","Clinical History (CH)"
"nexer","PHQ2","text","Clinical History (CH)"
"swmetimes","PHQ2","text","Clinical History (CH)"
"nevrr","PHQ2","text","Clinical History (CH)"
"sometimis","PHQ2","text","Clinical History (CH)"
"m days","PHQ2","text","Clinical History (CH)"
"gometimes","PHQ2","text","Clinical History (CH)"
"sometimen","PHQ2","text","Clinical History (CH)"
"sometimek","PHQ2","text","Clinical History (CH)"
"nevjr","PHQ2","text","Clinical History (CH)"
"yever","PHQ2","text","Clinical History (CH)"
"neaer","PHQ2","text","Clinical History (CH)"
"somethmes","PHQ2","text","Clinical History (CH)"
"nevej","PHQ2","text","Clinical History (CH)"
"nevew","PHQ2","text","Clinical History (CH)"
"neveh","PHQ2","text","Clinical History (CH)"
"naver","PHQ2","text","Clinical History (CH)"
"nevei","PHQ2","text","Clinical History (CH)"
"aever","PHQ2","text","Clinical History (CH)"
"sometimeo","PHQ2","text","Clinical History (CH)"
"most d","PHQ2","text","Clinical History (CH)"
"sometimev","PHQ2","text","Clinical History (CH)"
"nevgr","PHQ2","text","Clinical History (CH)"
"nevzr","PHQ2","text","Clinical History (CH)"
"somhtimes","PHQ2","text","Clinical History (CH)"
"neyer","PHQ2","text","Clinical History (CH)"
"sometiaes","PHQ2","text","Clinical History (CH)"
"nevxr","PHQ2","text","Clinical History (CH)"
"nevsr","PHQ2","text","Clinical History (CH)"
"oever","PHQ2","text","Clinical History (CH)"
"never","GAD1","text","Clinical History (CH)"
"sometimes","GAD1","text","Clinical History (CH)"
"more than half","GAD1","text","Clinical History (CH)"
"nezer","GAD1","text","Clinical History (CH)"
"most days","GAD1","text","Clinical History (CH)"
"wever","GAD1","text","Clinical History (CH)"
"vometimes","GAD1","text","Clinical History (CH)"
"uever","GAD1","text","Clinical History (CH)"
"nevei","GAD1","text","Clinical History (CH)"
"neveg","GAD1","text","Clinical History (CH)"
"most d","GAD1","text","Clinical History (CH)"
"tever","GAD1","text","Clinical History (CH)"
"sometides","GAD1","text","Clinical History (CH)"
"somevimes","GAD1","text","Clinical History (CH)"
"nfver","GAD1","text","Clinical History (CH)"
"eever","GAD1","text","Clinical History (CH)"
"somenimes","GAD1","text","Clinical History (CH)"
"nevel","GAD1","text","Clinical History (CH)"
"neves","GAD1","text","Clinical History (CH)"
"sobetimes","GAD1","text","Clinical History (CH)"
"nnver","GAD1","text","Clinical History (CH)"
"somepimes","GAD1","text","Clinical History (CH)"
"lometimes","GAD1","text","Clinical History (CH)"
"neger","GAD1","text","Clinical History (CH)"
"npver","GAD1","text","Clinical History (CH)"
"nevef","GAD1","text","Clinical History (CH)"
"nejer","GAD1","text","Clinical History (CH)"
"nevor","GAD1","text","Clinical History (CH)"
"nevev","GAD1","text","Clinical History (CH)"
"nefer","GAD1","text","Clinical History (CH)"
"sumetimes","GAD1","text","Clinical History (CH)"
"nevez","GAD1","text","Clinical History (CH)"
"neveq","GAD1","text","Clinical History (CH)"
"mever","GAD1","text","Clinical History (CH)"
"nevzr","GAD1","text","Clinical History (CH)"
"nr","GAD1","text","Clinical History (CH)"
"more t half","GAD1","text","Clinical History (CH)"
"nxver","GAD1","text","Clinical History (CH)"
"gometimes","GAD1","text","Clinical History (CH)"
"nevtr","GAD1","text","Clinical History (CH)"
"neven","GAD1","text","Clinical History (CH)"
"neqer","GAD1","text","Clinical History (CH)"
"gever","GAD1","text","Clinical History (CH)"
"semetimes","GAD1","text","Clinical History (CH)"
"sometemes","GAD1","text","Clinical History (CH)"
"nevbr","GAD1","text","Clinical History (CH)"
"sometimef","GAD1","text","Clinical History (CH)"
"nevjr","GAD1","text","Clinical History (CH)"
"nevek","GAD1","text","Clinical History (CH)"
"sometijes","GAD1","text","Clinical History (CH)"
"sometioes","GAD1","text","Clinical History (CH)"
"neveo","GAD1","text","Clinical History (CH)"
"nevdr","GAD1","text","Clinical History (CH)"
"nevhr","GAD1","text","Clinical History (CH)"
"ngver","GAD1","text","Clinical History (CH)"
"sometimjs","GAD1","text","Clinical History (CH)"
"someyimes","GAD1","text","Clinical History (CH)"
"ni","GAD1","text","Clinical History (CH)"
"rever","GAD1","text","Clinical History (CH)"
"jever","GAD1","text","Clinical History (CH)"
"lever","GAD1","text","Clinical History (CH)"
"nsver","GAD1","text","Clinical History (CH)"
"sometimas","GAD1","text","Clinical History (CH)"
"hever","GAD1","text","Clinical History (CH)"
"sotetimes","GAD1","text","Clinical History (CH)"
"qever","GAD1","text","Clinical History (CH)"
"neyer","GAD1","text","Clinical History (CH)"
"nqver","GAD1","text","Clinical History (CH)"
"soaetimes","GAD1","text","Clinical History (CH)"
"sbmetimes","GAD1","text","Clinical History (CH)"
"sodetimes","GAD1","text","Clinical History (CH)"
"nevwr","GAD1","text","Clinical History (CH)"
"m days","GAD1","text","Clinical History (CH)"
"sometimeo","GAD1","text","Clinical History (CH)"
"more than h","GAD1","text","Clinical History (CH)"
"oometimes","GAD1","text","Clinical History (CH)"
"nbver","GAD1","text","Clinical History (CH)"
"sometiwes","GAD1","text","Clinical History (CH)"
"sdmetimes","GAD1","text","Clinical History (CH)"
"nevgr","GAD1","text","Clinical History (CH)"
"neser","GAD1","text","Clinical History (CH)"
"nexer","GAD2","text","Clinical History (CH)"
"never","GAD2","text","Clinical History (CH)"
"more than half","GAD2","text","Clinical History (CH)"
"sometimes","GAD2","text","Clinical History (CH)"
"neher","GAD2","text","Clinical History (CH)"
"naver","GAD2","text","Clinical History (CH)"
"most days","GAD2","text","Clinical History (CH)"
"sdmetimes","GAD2","text","Clinical History (CH)"
"rever","GAD2","text","Clinical History (CH)"
"nuver","GAD2","text","Clinical History (CH)"
"pever","GAD2","text","Clinical History (CH)"
"more t half","GAD2","text","Clinical History (CH)"
"neder","GAD2","text","Clinical History (CH)"
"dever","GAD2","text","Clinical History (CH)"
"nevor","GAD2","text","Clinical History (CH)"
"nefer","GAD2","text","Clinical History (CH)"
"nsver","GAD2","text","Clinical History (CH)"
"eever","GAD2","text","Clinical History (CH)"
"sodetimes","GAD2","text","Clinical History (CH)"
"neaer","GAD2","text","Clinical History (CH)"
"ngver","GAD2","text","Clinical History (CH)"
"nevnr","GAD2","text","Clinical History (CH)"
"nevrr","GAD2","text","Clinical History (CH)"
"neven","GAD2","text","Clinical History (CH)"
"nerer","GAD2","text","Clinical History (CH)"
"neser","GAD2","text","Clinical History (CH)"
"nevew","GAD2","text","Clinical History (CH)"
"nevlr","GAD2","text","Clinical History (CH)"
"nr","GAD2","text","Clinical History (CH)"
"neuer","GAD2","text","Clinical History (CH)"
"nevmr","GAD2","text","Clinical History (CH)"
"newer","GAD2","text","Clinical History (CH)"
"nevep","GAD2","text","Clinical History (CH)"
"oever","GAD2","text","Clinical History (CH)"
"neger","GAD2","text","Clinical History (CH)"
"nevey","GAD2","text","Clinical History (CH)"
"sooetimes","GAD2","text","Clinical History (CH)"
"neveu","GAD2","text","Clinical History (CH)"
"sometimev","GAD2","text","Clinical History (CH)"
"neqer","GAD2","text","Clinical History (CH)"
"iever","GAD2","text","Clinical History (CH)"
"somehimes","GAD2","text","Clinical History (CH)"
"sometmmes","GAD2","text","Clinical History (CH)"
"nevef","GAD2","text","Clinical History (CH)"
"gever","GAD2","text","Clinical History (CH)"
"nevqr","GAD2","text","Clinical History (CH)"
"njver","GAD2","text","Clinical History (CH)"
"nevej","GAD2","text","Clinical History (CH)"
"nevtr","GAD2","text","Clinical History (CH)"
"sometiaes","GAD2","text","Clinical History (CH)"
"kever","GAD2","text","Clinical History (CH)"
"vever","GAD2","text","Clinical History (CH)"
"neber","GAD2","text","Clinical History (CH)"
"nevbr","GAD2","text","Clinical History (CH)"
"nevex","GAD2","text","Clinical History (CH)"
"nevyr","GAD2","text","Clinical History (CH)"
"neker","GAD2","text","Clinical History (CH)"
"wever","GAD2","text","Clinical History (CH)"
"nevev","GAD2","text","Clinical History (CH)"
"neeer","GAD2","text","Clinical History (CH)"
"simetimes","GAD2","text","Clinical History (CH)"
"aever","GAD2","text","Clinical History (CH)"
"neved","GAD2","text","Clinical History (CH)"
"sometimfs","GAD2","text","Clinical History (CH)"
"nkver","GAD2","text","Clinical History (CH)"
"neper","GAD2","text","Clinical History (CH)"
"nevzr","GAD2","text","Clinical History (CH)"
"neyer","GAD2","text","Clinical History (CH)"
"sometimeb","GAD2","text","Clinical History (CH)"
"neveq","GAD2","text","Clinical History (CH)"
"yes","HM1_PRESENT","text","Disparity Indicators (DI)"
"no","HM1_PRESENT","text","Disparity Indicators (DI)"
"y","HM1_PRESENT","text","Disparity Indicators (DI)"
"n","HM1_PRESENT","text","Disparity Indicators (DI)"
"yes","HM1_PARTICIPATE","text","Disparity Indicators (DI)"
"no","HM1_PARTICIPATE","text","Disparity Indicators (DI)"
"y","HM1_PARTICIPATE","text","Disparity Indicators (DI)"
"not eligible","HM1_PARTICIPATE","text","Disparity Indicators (DI)"
"n","HM1_PARTICIPATE","text","Disparity Indicators (DI)"
"n eligible","HM1_PARTICIPATE","text","Disparity Indicators (DI)"
"nr","HM1_PARTICIPATE","text","Disparity Indicators (DI)"
"female","HM1_SEX","text","Disparity Indicators (DI)"
"male","HM1_SEX","text","Disparity Indicators (DI)"
"feoale","HM1_SEX","text","Disparity Indicators (DI)"
"aale","HM1_SEX","text","Disparity Indicators (DI)"
"femall","HM1_SEX","text","Disparity Indicators (DI)"
"fgmale","HM1_SEX","text","Disparity Indicators (DI)"
"fehale","HM1_SEX","text","Disparity Indicators (DI)"
"femabe","HM1_SEX","text","Disparity Indicators (DI)"
"femala","HM1_SEX","text","Disparity Indicators (DI)"
"femble","HM1_SEX","text","Disparity Indicators (DI)"
"femmle","HM1_SEX","text","Disparity Indicators (DI)"
"femwle","HM1_SEX","text","Disparity Indicators (DI)"
"mabe","HM1_SEX","text","Disparity Indicators (DI)"
"mawe","HM1_SEX","text","Disparity Indicators (DI)"
"zemale","HM1_SEX","text","Disparity Indicators (DI)"
"femave","HM1_SEX","text","Disparity Indicators (DI)"
"malh","HM1_SEX","text","Disparity Indicators (DI)"
"fezale","HM1_SEX","text","Disparity Indicators (DI)"
"femalt","HM1_SEX","text","Disparity Indicators (DI)"
"maln","HM1_SEX","text","Disparity Indicators (DI)"
"fxmale","HM1_SEX","text","Disparity Indicators (DI)"
"frmale","HM1_SEX","text","Disparity Indicators (DI)"
"flmale","HM1_SEX","text","Disparity Indicators (DI)"
"femzle","HM1_SEX","text","Disparity Indicators (DI)"
"fzmale","HM1_SEX","text","Disparity Indicators (DI)"
"mfle","HM1_SEX","text","Disparity Indicators (DI)"
"fexale","HM1_SEX","text","Disparity Indicators (DI)"
"femxle","HM1_SEX","text","Disparity Indicators (DI)"
"felale","HM1_SEX","text","Disparity Indicators (DI)"
"malg","HM1_SEX","text","Disparity Indicators (DI)"
"yale","HM1_SEX","text","Disparity Indicators (DI)"
"maie","HM1_SEX","text","Disparity Indicators (DI)"
"femaje","HM1_SEX","text","Disparity Indicators (DI)"
"malf","HM1_SEX","text","Disparity Indicators (DI)"
"fomale","HM1_SEX","text","Disparity Indicators (DI)"
"femaoe","HM1_SEX","text","Disparity Indicators (DI)"
"mape","HM1_SEX","text","Disparity Indicators (DI)"
"fnmale","HM1_SEX","text","Disparity Indicators (DI)"
"fqmale","HM1_SEX","text","Disparity Indicators (DI)"
"femalv","HM1_SEX","text","Disparity Indicators (DI)"
"maoe","HM1_SEX","text","Disparity Indicators (DI)"
"femyle","HM1_SEX","text","Disparity Indicators (DI)"
"femame","HM1_SEX","text","Disparity Indicators (DI)"
"femald","HM1_SEX","text","Disparity Indicators (DI)"
"femaxe","HM1_SEX","text","Disparity Indicators (DI)"
"femade","HM1_SEX","text","Disparity Indicators (DI)"
"femaly","HM1_SEX","text","Disparity Indicators (DI)"
"fefale","HM1_SEX","text","Disparity Indicators (DI)"
"fewale","HM1_SEX","text","Disparity Indicators (DI)"
"mkle","HM1_SEX","text","Disparity Indicators (DI)"
"mare","HM1_SEX","text","Disparity Indicators (DI)"
"jemale","HM1_SEX","text","Disparity Indicators (DI)"
"femaie","HM1_SEX","text","Disparity Indicators (DI)"
"bale","HM1_SEX","text","Disparity Indicators (DI)"
"mlle","HM1_SEX","text","Disparity Indicators (DI)"
"fkmale","HM1_SEX","text","Disparity Indicators (DI)"
"femfle","HM1_SEX","text","Disparity Indicators (DI)"
"fjmale","HM1_SEX","text","Disparity Indicators (DI)"
"fevale","HM1_SEX","text","Disparity Indicators (DI)"
"femalz","HM1_SEX","text","Disparity Indicators (DI)"
"feqale","HM1_SEX","text","Disparity Indicators (DI)"
"femalx","HM1_SEX","text","Disparity Indicators (DI)"
"femane","HM1_SEX","text","Disparity Indicators (DI)"
"femalo","HM1_SEX","text","Disparity Indicators (DI)"
"fegale","HM1_SEX","text","Disparity Indicators (DI)"
"lemale","HM1_SEX","text","Disparity Indicators (DI)"
"mile","HM1_SEX","text","Disparity Indicators (DI)"
"femalu","HM1_SEX","text","Disparity Indicators (DI)"
"femalm","HM1_SEX","text","Disparity Indicators (DI)"
"malt","HM1_SEX","text","Disparity Indicators (DI)"
"malk","HM1_SEX","text","Disparity Indicators (DI)"
"femple","HM1_SEX","text","Disparity Indicators (DI)"
"femalj","HM1_SEX","text","Disparity Indicators (DI)"
"femtle","HM1_SEX","text","Disparity Indicators (DI)"
"feyale","HM1_SEX","text","Disparity Indicators (DI)"
"mvle","HM1_SEX","text","Disparity Indicators (DI)"
"demale","HM1_SEX","text","Disparity Indicators (DI)"
"remale","HM1_SEX","text","Disparity Indicators (DI)"
"vemale","HM1_SEX","text","Disparity Indicators (DI)"
"mald","HM1_SEX","text","Disparity Indicators (DI)"
"femape","HM1_SEX","text","Disparity Indicators (DI)"
"feuale","HM1_SEX","text","Disparity Indicators (DI)"
"wale","HM1_SEX","text","Disparity Indicators (DI)"
"febale","HM1_SEX","text","Disparity Indicators (DI)"
"fedale","HM1_SEX","text","Disparity Indicators (DI)"
"femlle","HM1_SEX","text","Disparity Indicators (DI)"
"uemale","HM1_SEX","text","Disparity Indicators (DI)"
"kemale","HM1_SEX","text","Disparity Indicators (DI)"
"bemale","HM1_SEX","text","Disparity Indicators (DI)"
"cemale","HM1_SEX","text","Disparity Indicators (DI)"
"femvle","HM1_SEX","text","Disparity Indicators (DI)"
"pemale","HM1_SEX","text","Disparity Indicators (DI)"
"wemale","HM1_SEX","text","Disparity Indicators (DI)"
"temale","HM1_SEX","text","Disparity Indicators (DI)"
"lale","HM1_SEX","text","Disparity Indicators (DI)"
"fetale","HM1_SEX","text","Disparity Indicators (DI)"
"aemale","HM1_SEX","text","Disparity Indicators (DI)"
"jale","HM1_SEX","text","Disparity Indicators (DI)"
"fekale","HM1_SEX","text","Disparity Indicators (DI)"
"iemale","HM1_SEX","text","Disparity Indicators (DI)"
"malo","HM1_SEX","text","Disparity Indicators (DI)"
"femaze","HM1_SEX","text","Disparity Indicators (DI)"
"other","HM1_SEX","text","Disparity Indicators (DI)"
"femalr","HM1_SEX","text","Disparity Indicators (DI)"
"mmle","HM1_SEX","text","Disparity Indicators (DI)"
"maxe","HM1_SEX","text","Disparity Indicators (DI)"
"malx","HM1_SEX","text","Disparity Indicators (DI)"
"msle","HM1_SEX","text","Disparity Indicators (DI)"
"mnle","HM1_SEX","text","Disparity Indicators (DI)"
"eemale","HM1_SEX","text","Disparity Indicators (DI)"
"femaae","HM1_SEX","text","Disparity Indicators (DI)"
"yes","HM2_PRESENT","text","Disparity Indicators (DI)"
"no","HM2_PRESENT","text","Disparity Indicators (DI)"
"y","HM2_PRESENT","text","Disparity Indicators (DI)"
"n","HM2_PRESENT","text","Disparity Indicators (DI)"
"no","HM2_PARTICIPATE","text","Disparity Indicators (DI)"
"yes","HM2_PARTICIPATE","text","Disparity Indicators (DI)"
"not eligible","HM2_PARTICIPATE","text","Disparity Indicators (DI)"
"y","HM2_PARTICIPATE","text","Disparity Indicators (DI)"
"n eligible","HM2_PARTICIPATE","text","Disparity Indicators (DI)"
"n","HM2_PARTICIPATE","text","Disparity Indicators (DI)"
"not eligzble","HM2_PARTICIPATE","text","Disparity Indicators (DI)"
"unk","HM2_PARTICIPATE","text","Disparity Indicators (DI)"
"not eligwble","HM2_PARTICIPATE","text","Disparity Indicators (DI)"
"not wligible","HM2_PARTICIPATE","text","Disparity Indicators (DI)"
"not eligiblq","HM2_PARTICIPATE","text","Disparity Indicators (DI)"
"not eliqible","HM2_PARTICIPATE","text","Disparity Indicators (DI)"
"not eligibte","HM2_PARTICIPATE","text","Disparity Indicators (DI)"
"not eliguble","HM2_PARTICIPATE","text","Disparity Indicators (DI)"
"male","HM2_SEX","text","Disparity Indicators (DI)"
"female","HM2_SEX","text","Disparity Indicators (DI)"
"felale","HM2_SEX","text","Disparity Indicators (DI)"
"fetale","HM2_SEX","text","Disparity Indicators (DI)"
"fpmale","HM2_SEX","text","Disparity Indicators (DI)"
"malk","HM2_SEX","text","Disparity Indicators (DI)"
"cale","HM2_SEX","text","Disparity Indicators (DI)"
"vemale","HM2_SEX","text","Disparity Indicators (DI)"
"fwmale","HM2_SEX","text","Disparity Indicators (DI)"
"make","HM2_SEX","text","Disparity Indicators (DI)"
"fsmale","HM2_SEX","text","Disparity Indicators (DI)"
"malo","HM2_SEX","text","Disparity Indicators (DI)"
"maee","HM2_SEX","text","Disparity Indicators (DI)"
"femald","HM2_SEX","text","Disparity Indicators (DI)"
"feqale","HM2_SEX","text","Disparity Indicators (DI)"
"mabe","HM2_SEX","text","Disparity Indicators (DI)"
